Station Name - Nom de la station,Cornwall
2024/01/18 10:06,0.318
2024/01/18 10:09,0.317
2024/01/18 10:12,0.316
2024/01/18 10:15,0.318
2024/01/18 10:18,0.319
2024/01/18 10:21,0.319
2024/01/18 10:24,0.319
2024/01/18 10:27,0.32
2024/01/18 10:30,0.321
2024/01/18 10:33,0.322
2024/01/18 10:36,0.321
2024/01/18 10:39,0.321
2024/01/18 10:42,0.32
2024/01/18 10:45,0.321
2024/01/18 10:48,0.321
2024/01/18 10:51,0.322
2024/01/18 10:54,0.323
2024/01/18 10:57,0.323
2024/01/18 11:00,0.323
2024/01/18 11:03,0.322
2024/01/18 11:06,0.322
2024/01/18 11:09,0.322
2024/01/18 11:12,0.324
2024/01/18 11:15,0.325
2024/01/18 11:18,0.326
2024/01/18 11:21,0.326
2024/01/18 11:24,0.326
2024/01/18 11:27,0.325
2024/01/18 11:30,0.325
2024/01/18 11:33,0.326
2024/01/18 11:36,0.326
2024/01/18 11:39,0.325
2024/01/18 11:42,0.325
2024/01/18 11:45,0.326
2024/01/18 11:48,0.325
2024/01/18 11:51,0.325
2024/01/18 11:54,0.326
2024/01/18 11:57,0.327
2024/01/18 12:00,0.329
2024/01/18 12:03,0.33
2024/01/18 12:06,0.33
2024/01/18 12:09,0.329
2024/01/18 12:12,0.329
2024/01/18 12:15,0.328
2024/01/18 12:18,0.33
2024/01/18 12:21,0.33
2024/01/18 12:24,0.331
2024/01/18 12:27,0.332
2024/01/18 12:30,0.333
2024/01/18 12:33,0.333
2024/01/18 12:36,0.333
2024/01/18 12:39,0.333
2024/01/18 12:42,0.334
2024/01/18 12:45,0.334
2024/01/18 12:48,0.333
2024/01/18 12:51,0.333
2024/01/18 12:54,0.333
2024/01/18 12:57,0.332
2024/01/18 13:00,0.331
2024/01/18 13:03,0.331
2024/01/18 13:06,0.331
2024/01/18 13:09,0.331
2024/01/18 13:12,0.331
2024/01/18 13:15,0.331
2024/01/18 13:18,0.331
2024/01/18 13:21,0.331
2024/01/18 13:24,0.333
2024/01/18 13:27,0.333
2024/01/18 13:30,0.333
2024/01/18 13:33,0.333
2024/01/18 13:36,0.333
2024/01/18 13:39,0.332
2024/01/18 13:42,0.332
2024/01/18 13:45,0.333
2024/01/18 13:48,0.333
2024/01/18 13:51,0.333
2024/01/18 13:54,0.333
2024/01/18 13:57,0.332
2024/01/18 14:00,0.331
2024/01/18 14:03,0.331
2024/01/18 14:06,0.33
2024/01/18 14:09,0.329
2024/01/18 14:12,0.33
2024/01/18 14:15,0.329
2024/01/18 14:18,0.329
2024/01/18 14:21,0.328
2024/01/18 14:24,0.328
2024/01/18 14:27,0.326
2024/01/18 14:30,0.328
2024/01/18 14:33,0.328
2024/01/18 14:36,0.327
2024/01/18 14:39,0.326
2024/01/18 14:42,0.324
2024/01/18 14:45,0.325
2024/01/18 14:48,0.325
2024/01/18 14:51,0.324
2024/01/18 14:54,0.324
2024/01/18 14:57,0.324
2024/01/18 15:00,0.324
2024/01/18 15:03,0.325
2024/01/18 15:06,0.326
2024/01/18 15:09,0.326
2024/01/18 15:12,0.326
2024/01/18 15:15,0.325
2024/01/18 15:18,0.325
2024/01/18 15:21,0.325
2024/01/18 15:24,0.326
2024/01/18 15:27,0.325
2024/01/18 15:30,0.325
2024/01/18 15:33,0.325
2024/01/18 15:36,0.326
2024/01/18 15:39,0.326
2024/01/18 15:42,0.325
2024/01/18 15:45,0.326
2024/01/18 15:48,0.328
2024/01/18 15:51,0.329
2024/01/18 15:54,0.327
2024/01/18 15:57,0.327
2024/01/18 16:00,0.326
2024/01/18 16:03,0.327
2024/01/18 16:06,0.328
2024/01/18 16:09,0.329
2024/01/18 16:12,0.329
2024/01/18 16:15,0.328
2024/01/18 16:18,0.328
2024/01/18 16:21,0.329
2024/01/18 16:24,0.33
2024/01/18 16:27,0.331
2024/01/18 16:30,0.333
2024/01/18 16:33,0.333
2024/01/18 16:36,0.333
2024/01/18 16:39,0.332
2024/01/18 16:42,0.331
2024/01/18 16:45,0.331
2024/01/18 16:48,0.332
2024/01/18 16:51,0.334
2024/01/18 16:54,0.334
2024/01/18 16:57,0.336
2024/01/18 17:00,0.336
2024/01/18 17:03,0.335
2024/01/18 17:06,0.335
2024/01/18 17:09,0.335
2024/01/18 17:12,0.335
2024/01/18 17:15,0.335
2024/01/18 17:18,0.336
2024/01/18 17:21,0.336
2024/01/18 17:24,0.337
2024/01/18 17:27,0.337
2024/01/18 17:30,0.336
2024/01/18 17:33,0.338
2024/01/18 17:36,0.337
2024/01/18 17:39,0.338
2024/01/18 17:42,0.337
2024/01/18 17:45,0.337
2024/01/18 17:48,0.338
2024/01/18 17:51,0.339
2024/01/18 17:54,0.341
2024/01/18 17:57,0.342
2024/01/18 18:00,0.343
2024/01/18 18:03,0.343
2024/01/18 18:06,0.343
2024/01/18 18:09,0.341
2024/01/18 18:12,0.341
2024/01/18 18:15,0.34
2024/01/18 18:18,0.34
2024/01/18 18:21,0.341
2024/01/18 18:24,0.343
2024/01/18 18:27,0.344
2024/01/18 18:30,0.345
2024/01/18 18:33,0.345
2024/01/18 18:36,0.345
2024/01/18 18:39,0.347
2024/01/18 18:42,0.346
2024/01/18 18:45,0.345
2024/01/18 18:48,0.347
2024/01/18 18:51,0.348
2024/01/18 18:54,0.347
2024/01/18 18:57,0.347
2024/01/18 19:00,0.348
2024/01/18 19:03,0.35
2024/01/18 19:06,0.35
2024/01/18 19:09,0.344
2024/01/18 19:12,0.339
2024/01/18 19:15,0.335
2024/01/18 19:18,0.333
2024/01/18 19:21,0.333
2024/01/18 19:24,0.333
2024/01/18 19:27,0.334
2024/01/18 19:30,0.334
2024/01/18 19:33,0.333
2024/01/18 19:36,0.33
2024/01/18 19:39,0.325
2024/01/18 19:42,0.321
2024/01/18 19:45,0.317
2024/01/18 19:48,0.314
2024/01/18 19:51,0.312
2024/01/18 19:54,0.311
2024/01/18 19:57,0.31
2024/01/18 20:00,0.308
2024/01/18 20:03,0.307
2024/01/18 20:06,0.307
2024/01/18 20:09,0.305
2024/01/18 20:12,0.303
2024/01/18 20:15,0.302
2024/01/18 20:18,0.301
2024/01/18 20:21,0.298
2024/01/18 20:24,0.294
2024/01/18 20:27,0.292
2024/01/18 20:30,0.291
2024/01/18 20:33,0.291
2024/01/18 20:36,0.29
2024/01/18 20:39,0.291
2024/01/18 20:42,0.291
2024/01/18 20:45,0.291
2024/01/18 20:48,0.29
2024/01/18 20:51,0.29
2024/01/18 20:54,0.287
2024/01/18 20:57,0.287
2024/01/18 21:00,0.285
2024/01/18 21:03,0.285
2024/01/18 21:06,0.285
2024/01/18 21:09,0.284
2024/01/18 21:12,0.283
2024/01/18 21:15,0.283
2024/01/18 21:18,0.284
2024/01/18 21:21,0.283
2024/01/18 21:24,0.283
2024/01/18 21:27,0.282
2024/01/18 21:30,0.281
2024/01/18 21:33,0.28
2024/01/18 21:36,0.279
2024/01/18 21:39,0.28
2024/01/18 21:42,0.28
2024/01/18 21:45,0.28
2024/01/18 21:48,0.28
2024/01/18 21:51,0.28
2024/01/18 21:54,0.279
2024/01/18 21:57,0.279
2024/01/18 22:00,0.279
2024/01/18 22:03,0.279
2024/01/18 22:06,0.279
2024/01/18 22:09,0.279
2024/01/18 22:12,0.278
2024/01/18 22:15,0.276
2024/01/18 22:18,0.275
2024/01/18 22:21,0.274
2024/01/18 22:24,0.274
2024/01/18 22:27,0.275
2024/01/18 22:30,0.275
2024/01/18 22:33,0.276
2024/01/18 22:36,0.276
2024/01/18 22:39,0.275
2024/01/18 22:42,0.274
2024/01/18 22:45,0.273
2024/01/18 22:48,0.273
2024/01/18 22:51,0.273
2024/01/18 22:54,0.275
2024/01/18 22:57,0.276
2024/01/18 23:00,0.278
2024/01/18 23:03,0.278
2024/01/18 23:06,0.279
2024/01/18 23:09,0.278
2024/01/18 23:12,0.278
2024/01/18 23:15,0.279
2024/01/18 23:18,0.28
2024/01/18 23:21,0.281
2024/01/18 23:24,0.281
2024/01/18 23:27,0.281
2024/01/18 23:30,0.28
2024/01/18 23:33,0.28
2024/01/18 23:36,0.281
2024/01/18 23:39,0.281
2024/01/18 23:42,0.282
2024/01/18 23:45,0.282
2024/01/18 23:48,0.282
2024/01/18 23:51,0.282
2024/01/18 23:54,0.281
2024/01/18 23:57,0.281
2024/01/19 00:00,0.281
2024/01/19 00:03,0.283
2024/01/19 00:06,0.283
2024/01/19 00:09,0.283
2024/01/19 00:12,0.279
2024/01/19 00:15,0.271
2024/01/19 00:18,0.268
2024/01/19 00:21,0.262
2024/01/19 00:24,0.27
2024/01/19 00:27,0.281
2024/01/19 00:30,0.287
2024/01/19 00:33,0.287
2024/01/19 00:36,0.283
2024/01/19 00:39,0.279
2024/01/19 00:42,0.274
2024/01/19 00:45,0.267
2024/01/19 00:48,0.266
2024/01/19 00:51,0.267
2024/01/19 00:54,0.269
2024/01/19 00:57,0.274
2024/01/19 01:00,0.278
2024/01/19 01:03,0.278
2024/01/19 01:06,0.279
2024/01/19 01:09,0.278
2024/01/19 01:12,0.276
2024/01/19 01:15,0.275
2024/01/19 01:18,0.275
2024/01/19 01:21,0.275
2024/01/19 01:24,0.275
2024/01/19 01:27,0.274
2024/01/19 01:30,0.274
2024/01/19 01:33,0.273
2024/01/19 01:36,0.273
2024/01/19 01:39,0.274
2024/01/19 01:42,0.275
2024/01/19 01:45,0.277
2024/01/19 01:48,0.279
2024/01/19 01:51,0.28
2024/01/19 01:54,0.281
2024/01/19 01:57,0.279
2024/01/19 02:00,0.278
2024/01/19 02:03,0.276
2024/01/19 02:06,0.276
2024/01/19 02:09,0.277
2024/01/19 02:12,0.277
2024/01/19 02:15,0.278
2024/01/19 02:18,0.278
2024/01/19 02:21,0.277
2024/01/19 02:24,0.278
2024/01/19 02:27,0.276
2024/01/19 02:30,0.277
2024/01/19 02:33,0.278
2024/01/19 02:36,0.278
2024/01/19 02:39,0.28
2024/01/19 02:42,0.281
2024/01/19 02:45,0.281
2024/01/19 02:48,0.28
2024/01/19 02:51,0.28
2024/01/19 02:54,0.281
2024/01/19 02:57,0.282
2024/01/19 03:00,0.282
2024/01/19 03:03,0.281
2024/01/19 03:06,0.281
2024/01/19 03:09,0.282
2024/01/19 03:12,0.281
2024/01/19 03:15,0.282
2024/01/19 03:18,0.283
2024/01/19 03:21,0.283
2024/01/19 03:24,0.284
2024/01/19 03:27,0.284
2024/01/19 03:30,0.283
2024/01/19 03:33,0.281
2024/01/19 03:36,0.281
2024/01/19 03:39,0.282
2024/01/19 03:42,0.283
2024/01/19 03:45,0.283
2024/01/19 03:48,0.283
2024/01/19 03:51,0.283
2024/01/19 03:54,0.281
2024/01/19 03:57,0.279
2024/01/19 04:00,0.278
2024/01/19 04:03,0.278
2024/01/19 04:06,0.278
2024/01/19 04:09,0.279
2024/01/19 04:12,0.278
2024/01/19 04:15,0.278
2024/01/19 04:18,0.277
2024/01/19 04:21,0.276
2024/01/19 04:24,0.274
2024/01/19 04:27,0.274
2024/01/19 04:30,0.274
2024/01/19 04:33,0.275
2024/01/19 04:36,0.274
2024/01/19 04:39,0.275
2024/01/19 04:42,0.274
2024/01/19 04:45,0.273
2024/01/19 04:48,0.272
2024/01/19 04:51,0.272
2024/01/19 04:54,0.272
2024/01/19 04:57,0.274
2024/01/19 05:00,0.274
2024/01/19 05:03,0.275
2024/01/19 05:06,0.277
2024/01/19 05:09,0.277
2024/01/19 05:12,0.277
2024/01/19 05:15,0.278
2024/01/19 05:18,0.279
2024/01/19 05:21,0.279
2024/01/19 05:24,0.28
2024/01/19 05:27,0.279
2024/01/19 05:30,0.28
2024/01/19 05:33,0.278
2024/01/19 05:36,0.277
2024/01/19 05:39,0.277
2024/01/19 05:42,0.275
2024/01/19 05:45,0.274
2024/01/19 05:48,0.274
2024/01/19 05:51,0.274
2024/01/19 05:54,0.273
2024/01/19 05:57,0.273
2024/01/19 06:00,0.273
2024/01/19 06:03,0.273
2024/01/19 06:06,0.274
2024/01/19 06:09,0.273
2024/01/19 06:12,0.272
2024/01/19 06:15,0.273
2024/01/19 06:18,0.273
2024/01/19 06:21,0.272
2024/01/19 06:24,0.271
2024/01/19 06:27,0.27
2024/01/19 06:30,0.269
2024/01/19 06:33,0.27
2024/01/19 06:36,0.271
2024/01/19 06:39,0.272
2024/01/19 06:42,0.274
2024/01/19 06:45,0.274
2024/01/19 06:48,0.275
2024/01/19 06:51,0.275
2024/01/19 06:54,0.275
2024/01/19 06:57,0.276
2024/01/19 07:00,0.277
2024/01/19 07:03,0.276
2024/01/19 07:06,0.274
2024/01/19 07:09,0.273
2024/01/19 07:12,0.273
2024/01/19 07:15,0.272
2024/01/19 07:18,0.273
2024/01/19 07:21,0.275
2024/01/19 07:24,0.277
2024/01/19 07:27,0.277
2024/01/19 07:30,0.277
2024/01/19 07:33,0.276
2024/01/19 07:36,0.275
2024/01/19 07:39,0.274
2024/01/19 07:42,0.274
2024/01/19 07:45,0.275
2024/01/19 07:48,0.274
2024/01/19 07:51,0.274
2024/01/19 07:54,0.274
2024/01/19 07:57,0.274
2024/01/19 08:00,0.274
2024/01/19 08:03,0.273
2024/01/19 08:06,0.273
2024/01/19 08:09,0.273
2024/01/19 08:12,0.275
2024/01/19 08:15,0.276
2024/01/19 08:18,0.275
2024/01/19 08:21,0.274
2024/01/19 08:24,0.273
2024/01/19 08:27,0.271
2024/01/19 08:30,0.27
2024/01/19 08:33,0.271
2024/01/19 08:36,0.272
2024/01/19 08:39,0.273
2024/01/19 08:42,0.273
2024/01/19 08:45,0.272
2024/01/19 08:48,0.272
2024/01/19 08:51,0.273
2024/01/19 08:54,0.272
2024/01/19 08:57,0.272
2024/01/19 09:00,0.273
2024/01/19 09:03,0.273
2024/01/19 09:06,0.272
2024/01/19 09:09,0.271
2024/01/19 09:12,0.27
2024/01/19 09:15,0.27
2024/01/19 09:18,0.269
2024/01/19 09:21,0.269
2024/01/19 09:24,0.269
2024/01/19 09:27,0.269
2024/01/19 09:30,0.269
2024/01/19 09:33,0.27
2024/01/19 09:36,0.268
2024/01/19 09:39,0.268
2024/01/19 09:42,0.269
2024/01/19 09:45,0.269
2024/01/19 09:48,0.269
2024/01/19 09:51,0.27
2024/01/19 09:54,0.27
2024/01/19 09:57,0.27
2024/01/19 10:00,0.27
2024/01/19 10:03,0.27
2024/01/19 10:06,0.27
2024/01/19 10:09,0.27
2024/01/19 10:12,0.269
2024/01/19 10:15,0.27
2024/01/19 10:18,0.271
2024/01/19 10:21,0.27
2024/01/19 10:24,0.27
2024/01/19 10:27,0.271
2024/01/19 10:30,0.272
2024/01/19 10:33,0.274
2024/01/19 10:36,0.276
2024/01/19 10:39,0.276
2024/01/19 10:42,0.276
2024/01/19 10:45,0.277
2024/01/19 10:48,0.278
2024/01/19 10:51,0.279
2024/01/19 10:54,0.278
2024/01/19 10:57,0.278
2024/01/19 11:00,0.278
2024/01/19 11:03,0.278
2024/01/19 11:06,0.278
2024/01/19 11:09,0.277
2024/01/19 11:12,0.275
2024/01/19 11:15,0.275
2024/01/19 11:18,0.275
2024/01/19 11:21,0.276
2024/01/19 11:24,0.277
2024/01/19 11:27,0.277
2024/01/19 11:30,0.278
2024/01/19 11:33,0.278
2024/01/19 11:36,0.278
2024/01/19 11:39,0.277
2024/01/19 11:42,0.277
2024/01/19 11:45,0.277
2024/01/19 11:48,0.278
2024/01/19 11:51,0.278
2024/01/19 11:54,0.278
2024/01/19 11:57,0.276
2024/01/19 12:00,0.275
2024/01/19 12:03,0.273
2024/01/19 12:06,0.272
2024/01/19 12:09,0.272
2024/01/19 12:12,0.272
2024/01/19 12:15,0.271
2024/01/19 12:18,0.271
2024/01/19 12:21,0.271
2024/01/19 12:24,0.271
2024/01/19 12:27,0.271
2024/01/19 12:30,0.271
2024/01/19 12:33,0.271
2024/01/19 12:36,0.271
2024/01/19 12:39,0.271
2024/01/19 12:42,0.27
2024/01/19 12:45,0.269
2024/01/19 12:48,0.269
2024/01/19 12:51,0.268
2024/01/19 12:54,0.268
2024/01/19 12:57,0.268
2024/01/19 13:00,0.269
2024/01/19 13:03,0.271
2024/01/19 13:06,0.271
2024/01/19 13:09,0.271
2024/01/19 13:12,0.272
2024/01/19 13:15,0.271
2024/01/19 13:18,0.27
2024/01/19 13:21,0.27
2024/01/19 13:24,0.27
2024/01/19 13:27,0.269
2024/01/19 13:30,0.269
2024/01/19 13:33,0.269
2024/01/19 13:36,0.269
2024/01/19 13:39,0.268
2024/01/19 13:42,0.269
2024/01/19 13:45,0.27
2024/01/19 13:48,0.27
2024/01/19 13:51,0.27
2024/01/19 13:54,0.27
2024/01/19 13:57,0.269
2024/01/19 14:00,0.268
2024/01/19 14:03,0.268
2024/01/19 14:06,0.268
2024/01/19 14:09,0.267
2024/01/19 14:12,0.267
2024/01/19 14:15,0.266
2024/01/19 14:18,0.265
2024/01/19 14:21,0.264
2024/01/19 14:24,0.265
2024/01/19 14:27,0.265
2024/01/19 14:30,0.265
2024/01/19 14:33,0.265
2024/01/19 14:36,0.265
2024/01/19 14:39,0.264
2024/01/19 14:42,0.263
2024/01/19 14:45,0.262
2024/01/19 14:48,0.263
2024/01/19 14:51,0.262
2024/01/19 14:54,0.263
2024/01/19 14:57,0.263
2024/01/19 15:00,0.263
2024/01/19 15:03,0.263
2024/01/19 15:06,0.262
2024/01/19 15:09,0.262
2024/01/19 15:12,0.26
2024/01/19 15:15,0.259
2024/01/19 15:18,0.259
2024/01/19 15:21,0.259
2024/01/19 15:24,0.258
2024/01/19 15:27,0.258
2024/01/19 15:30,0.258
2024/01/19 15:33,0.258
2024/01/19 15:36,0.258
2024/01/19 15:39,0.258
2024/01/19 15:42,0.258
2024/01/19 15:45,0.258
2024/01/19 15:48,0.257
2024/01/19 15:51,0.257
2024/01/19 15:54,0.256
2024/01/19 15:57,0.256
2024/01/19 16:00,0.256
2024/01/19 16:03,0.255
2024/01/19 16:06,0.255
2024/01/19 16:09,0.254
2024/01/19 16:12,0.254
2024/01/19 16:15,0.254
2024/01/19 16:18,0.252
2024/01/19 16:21,0.251
2024/01/19 16:24,0.253
2024/01/19 16:27,0.253
2024/01/19 16:30,0.253
2024/01/19 16:33,0.252
2024/01/19 16:36,0.251
2024/01/19 16:39,0.251
2024/01/19 16:42,0.251
2024/01/19 16:45,0.251
2024/01/19 16:48,0.251
2024/01/19 16:51,0.251
2024/01/19 16:54,0.251
2024/01/19 16:57,0.251
2024/01/19 17:00,0.25
2024/01/19 17:03,0.248
2024/01/19 17:06,0.249
2024/01/19 17:09,0.249
2024/01/19 17:12,0.248
2024/01/19 17:15,0.247
2024/01/19 17:18,0.247
2024/01/19 17:21,0.246
2024/01/19 17:24,0.246
2024/01/19 17:27,0.244
2024/01/19 17:30,0.243
2024/01/19 17:33,0.241
2024/01/19 17:36,0.241
2024/01/19 17:39,0.241
2024/01/19 17:42,0.242
2024/01/19 17:45,0.242
2024/01/19 17:48,0.242
2024/01/19 17:51,0.241
2024/01/19 17:54,0.24
2024/01/19 17:57,0.24
2024/01/19 18:00,0.24
2024/01/19 18:03,0.24
2024/01/19 18:06,0.24
2024/01/19 18:09,0.241
2024/01/19 18:12,0.241
2024/01/19 18:15,0.239
2024/01/19 18:18,0.239
2024/01/19 18:21,0.239
2024/01/19 18:24,0.239
2024/01/19 18:27,0.239
2024/01/19 18:30,0.239
2024/01/19 18:33,0.237
2024/01/19 18:36,0.236
2024/01/19 18:39,0.236
2024/01/19 18:42,0.235
2024/01/19 18:45,0.235
2024/01/19 18:48,0.234
2024/01/19 18:51,0.235
2024/01/19 18:54,0.235
2024/01/19 18:57,0.235
2024/01/19 19:00,0.235
2024/01/19 19:03,0.234
2024/01/19 19:06,0.233
2024/01/19 19:09,0.232
2024/01/19 19:12,0.231
2024/01/19 19:15,0.229
2024/01/19 19:18,0.227
2024/01/19 19:21,0.226
2024/01/19 19:24,0.226
2024/01/19 19:27,0.225
2024/01/19 19:30,0.224
2024/01/19 19:33,0.224
2024/01/19 19:36,0.224
2024/01/19 19:39,0.224
2024/01/19 19:42,0.224
2024/01/19 19:45,0.224
2024/01/19 19:48,0.224
2024/01/19 19:51,0.223
2024/01/19 19:54,0.222
2024/01/19 19:57,0.223
2024/01/19 20:00,0.224
2024/01/19 20:03,0.224
2024/01/19 20:06,0.224
2024/01/19 20:09,0.225
2024/01/19 20:12,0.226
2024/01/19 20:15,0.226
2024/01/19 20:18,0.226
2024/01/19 20:21,0.227
2024/01/19 20:24,0.227
2024/01/19 20:27,0.227
2024/01/19 20:30,0.226
2024/01/19 20:33,0.226
2024/01/19 20:36,0.225
2024/01/19 20:39,0.225
2024/01/19 20:42,0.226
2024/01/19 20:45,0.228
2024/01/19 20:48,0.228
2024/01/19 20:51,0.228
2024/01/19 20:54,0.229
2024/01/19 20:57,0.229
2024/01/19 21:00,0.228
2024/01/19 21:03,0.228
2024/01/19 21:06,0.228
2024/01/19 21:09,0.229
2024/01/19 21:12,0.23
2024/01/19 21:15,0.231
2024/01/19 21:18,0.232
2024/01/19 21:21,0.231
2024/01/19 21:24,0.232
2024/01/19 21:27,0.232
2024/01/19 21:30,0.232
2024/01/19 21:33,0.231
2024/01/19 21:36,0.231
2024/01/19 21:39,0.231
2024/01/19 21:42,0.23
2024/01/19 21:45,0.228
2024/01/19 21:48,0.229
2024/01/19 21:51,0.228
2024/01/19 21:54,0.228
2024/01/19 21:57,0.228
2024/01/19 22:00,0.23
2024/01/19 22:03,0.231
2024/01/19 22:06,0.23
2024/01/19 22:09,0.23
2024/01/19 22:12,0.23
2024/01/19 22:15,0.229
2024/01/19 22:18,0.228
2024/01/19 22:21,0.229
2024/01/19 22:24,0.23
2024/01/19 22:27,0.23
2024/01/19 22:30,0.23
2024/01/19 22:33,0.229
2024/01/19 22:36,0.23
2024/01/19 22:39,0.229
2024/01/19 22:42,0.229
2024/01/19 22:45,0.23
2024/01/19 22:48,0.229
2024/01/19 22:51,0.23
2024/01/19 22:54,0.229
2024/01/19 22:57,0.228
2024/01/19 23:00,0.228
2024/01/19 23:03,0.228
2024/01/19 23:06,0.228
2024/01/19 23:09,0.23
2024/01/19 23:12,0.23
2024/01/19 23:15,0.231
2024/01/19 23:18,0.231
2024/01/19 23:21,0.23
2024/01/19 23:24,0.23
2024/01/19 23:27,0.23
2024/01/19 23:30,0.229
2024/01/19 23:33,0.229
2024/01/19 23:36,0.23
2024/01/19 23:39,0.23
2024/01/19 23:42,0.23
2024/01/19 23:45,0.231
2024/01/19 23:48,0.23
2024/01/19 23:51,0.232
2024/01/19 23:54,0.233
2024/01/19 23:57,0.233
2024/01/20 00:00,0.234
2024/01/20 00:03,0.233
2024/01/20 00:06,0.232
2024/01/20 00:09,0.232
2024/01/20 00:12,0.231
2024/01/20 00:15,0.23
2024/01/20 00:18,0.23
2024/01/20 00:21,0.231
2024/01/20 00:24,0.232
2024/01/20 00:27,0.231
2024/01/20 00:30,0.232
2024/01/20 00:33,0.231
2024/01/20 00:36,0.23
2024/01/20 00:39,0.229
2024/01/20 00:42,0.229
2024/01/20 00:45,0.23
2024/01/20 00:48,0.23
2024/01/20 00:51,0.23
2024/01/20 00:54,0.231
2024/01/20 00:57,0.232
2024/01/20 01:00,0.231
2024/01/20 01:03,0.231
2024/01/20 01:06,0.23
2024/01/20 01:09,0.23
2024/01/20 01:12,0.232
2024/01/20 01:15,0.232
2024/01/20 01:18,0.231
2024/01/20 01:21,0.231
2024/01/20 01:24,0.231
2024/01/20 01:27,0.229
2024/01/20 01:30,0.229
2024/01/20 01:33,0.228
2024/01/20 01:36,0.229
2024/01/20 01:39,0.228
2024/01/20 01:42,0.228
2024/01/20 01:45,0.228
2024/01/20 01:48,0.23
2024/01/20 01:51,0.23
2024/01/20 01:54,0.229
2024/01/20 01:57,0.229
2024/01/20 02:00,0.227
2024/01/20 02:03,0.227
2024/01/20 02:06,0.227
2024/01/20 02:09,0.227
2024/01/20 02:12,0.227
2024/01/20 02:15,0.226
2024/01/20 02:18,0.226
2024/01/20 02:21,0.226
2024/01/20 02:24,0.226
2024/01/20 02:27,0.226
2024/01/20 02:30,0.227
2024/01/20 02:33,0.228
2024/01/20 02:36,0.227
2024/01/20 02:39,0.228
2024/01/20 02:42,0.229
2024/01/20 02:45,0.229
2024/01/20 02:48,0.229
2024/01/20 02:51,0.229
2024/01/20 02:54,0.23
2024/01/20 02:57,0.23
2024/01/20 03:00,0.229
2024/01/20 03:03,0.23
2024/01/20 03:06,0.23
2024/01/20 03:09,0.231
2024/01/20 03:12,0.232
2024/01/20 03:15,0.232
2024/01/20 03:18,0.232
2024/01/20 03:21,0.231
2024/01/20 03:24,0.231
2024/01/20 03:27,0.229
2024/01/20 03:30,0.23
2024/01/20 03:33,0.231
2024/01/20 03:36,0.232
2024/01/20 03:39,0.234
2024/01/20 03:42,0.233
2024/01/20 03:45,0.234
2024/01/20 03:48,0.234
2024/01/20 03:51,0.234
2024/01/20 03:54,0.234
2024/01/20 03:57,0.234
2024/01/20 04:00,0.235
2024/01/20 04:03,0.236
2024/01/20 04:06,0.237
2024/01/20 04:09,0.237
2024/01/20 04:12,0.237
2024/01/20 04:15,0.237
2024/01/20 04:18,0.237
2024/01/20 04:21,0.237
2024/01/20 04:24,0.238
2024/01/20 04:27,0.239
2024/01/20 04:30,0.239
2024/01/20 04:33,0.239
2024/01/20 04:36,0.238
2024/01/20 04:39,0.238
2024/01/20 04:42,0.237
2024/01/20 04:45,0.238
2024/01/20 04:48,0.239
2024/01/20 04:51,0.239
2024/01/20 04:54,0.24
2024/01/20 04:57,0.24
2024/01/20 05:00,0.24
2024/01/20 05:03,0.24
2024/01/20 05:06,0.24
2024/01/20 05:09,0.24
2024/01/20 05:12,0.24
2024/01/20 05:15,0.24
2024/01/20 05:18,0.239
2024/01/20 05:21,0.238
2024/01/20 05:24,0.239
2024/01/20 05:27,0.239
2024/01/20 05:30,0.238
2024/01/20 05:33,0.239
2024/01/20 05:36,0.237
2024/01/20 05:39,0.237
2024/01/20 05:42,0.236
2024/01/20 05:45,0.237
2024/01/20 05:48,0.237
2024/01/20 05:51,0.236
2024/01/20 05:54,0.237
2024/01/20 05:57,0.237
2024/01/20 06:00,0.237
2024/01/20 06:03,0.237
2024/01/20 06:06,0.237
2024/01/20 06:09,0.237
2024/01/20 06:12,0.238
2024/01/20 06:15,0.238
2024/01/20 06:18,0.239
2024/01/20 06:21,0.24
2024/01/20 06:24,0.24
2024/01/20 06:27,0.24
2024/01/20 06:30,0.24
2024/01/20 06:33,0.24
2024/01/20 06:36,0.24
2024/01/20 06:39,0.24
2024/01/20 06:42,0.24
2024/01/20 06:45,0.242
2024/01/20 06:48,0.242
2024/01/20 06:51,0.242
2024/01/20 06:54,0.242
2024/01/20 06:57,0.242
2024/01/20 07:00,0.241
2024/01/20 07:03,0.241
2024/01/20 07:06,0.242
2024/01/20 07:09,0.243
2024/01/20 07:12,0.245
2024/01/20 07:15,0.245
2024/01/20 07:18,0.245
2024/01/20 07:21,0.245
2024/01/20 07:24,0.243
2024/01/20 07:27,0.243
2024/01/20 07:30,0.244
2024/01/20 07:33,0.243
2024/01/20 07:36,0.244
2024/01/20 07:39,0.245
2024/01/20 07:42,0.245
2024/01/20 07:45,0.246
2024/01/20 07:48,0.245
2024/01/20 07:51,0.246
2024/01/20 07:54,0.246
2024/01/20 07:57,0.246
2024/01/20 08:00,0.248
2024/01/20 08:03,0.247
2024/01/20 08:06,0.247
2024/01/20 08:09,0.245
2024/01/20 08:12,0.245
2024/01/20 08:15,0.245
2024/01/20 08:18,0.246
2024/01/20 08:21,0.247
2024/01/20 08:24,0.249
2024/01/20 08:27,0.249
2024/01/20 08:30,0.248
2024/01/20 08:33,0.247
2024/01/20 08:36,0.247
2024/01/20 08:39,0.246
